,Brand Name,OS,Ram Type,RAM,Processor,GPU,Warranty,ScreenSize,Disk Type,DISK SIZE,Price
677,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,39991
678,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,154990
679,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,65991
680,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,196990
681,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,38706
682,DELL,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,49349
683,DELL,Windows,DDR5,16,Intel,Others,1,15.6,SSD,512,221775
684,Lenovo,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,73990
685,DELL,Windows,DDR4,16,AMD,AMD,1,15.6,SSD,512,77991
686,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,85990
687,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,35590
688,DELL,Windows,DDR4,16,Intel,NVIDIA,1,15.6,SSD,1024,214791
689,DELL,Windows,DDR4,16,Intel,NVIDIA,1,15.6,SSD,512,199991
690,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,150990
691,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,36990
692,DELL,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,48077
693,DELL,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,52415
694,ASUS,Windows,DDR5,16,Intel,Others,1,15.6,SSD,1024,179991
695,ASUS,Others,Others,4,Intel,Others,1,14.0,SSD,128,25990
696,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,36990
697,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,39991
698,DELL,Windows,DDR4,16,Intel,Others,1,14.0,SSD,512,80615
699,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,155991
700,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,39991
701,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,196990
702,Infinix,Windows,Others,16,Intel,Others,1,15.6,SSD,512,49990
703,Lenovo,Windows,DDR4,16,Intel,Others,2,15.6,SSD,1024,157990
704,ASUS,Windows,DDR5,16,Intel,Others,1,15.6,SSD,512,92991
705,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,171991
706,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,38706
707,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,85990
708,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,44991
709,ASUS,Windows,Others,16,AMD,Others,1,15.6,SSD,1024,151991
710,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,35590
711,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,150990
712,ASUS,Windows,Others,16,Intel,Others,2,14.0,SSD,1024,233991
713,DELL,Windows,DDR5,16,Intel,Others,1,15.6,SSD,512,76591
714,HP,Windows,DDR4,16,AMD,AMD,1,15.6,SSD,512,90000
715,ASUS,Others,Others,4,Intel,Others,1,14.0,SSD,128,23491
716,Lenovo,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,73490
717,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,194991
718,ASUS,Windows,Others,16,Intel,Others,1,14.0,SSD,512,125991
719,Lenovo,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,50990
